# 20250208T1632
# N=437
sample	sample_sex	input_path
HG00099-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00099-XX/HG00099-XX.hap2.chrX.fasta
HG02148-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02148-XX/HG02148-XX.hap2.chrX.fasta
HG02148-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02148-XX/HG02148-XX.hap1.chrX.fasta
NA20805-J2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20805-J2/NA20805-J2.hap1.chrY.fasta
NA20805-J2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20805-J2/NA20805-J2.hap2.chrX.fasta
HG03270-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03270-XX/HG03270-XX.hap2.chrX.fasta
HG03270-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03270-XX/HG03270-XX.hap1.chrX.fasta
HG04160-R2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04160-R2/HG04160-R2.hap1.chrY.fasta
HG04160-R2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04160-R2/HG04160-R2.hap2.chrX.fasta
NA19682-Q1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19682-Q1/NA19682-Q1.hap2.chrX.fasta
NA19682-Q1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19682-Q1/NA19682-Q1.hap1.chrY.fasta
HG00280-N1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00280-N1/HG00280-N1.hap1.chrY.fasta
HG00280-N1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00280-N1/HG00280-N1.hap2.chrX.fasta
HG04157-C1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04157-C1/HG04157-C1.hap1.chrY.fasta
HG04157-C1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04157-C1/HG04157-C1.hap2.chrX.fasta
HG03471-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03471-E1/HG03471-E1.hap1.chrY.fasta
HG03471-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03471-E1/HG03471-E1.hap2.chrX.fasta
NA19185-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19185-XX/NA19185-XX.hap1.chrX.fasta
NA19185-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19185-XX/NA19185-XX.hap2.chrX.fasta
HG02922-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02922-XX/HG02922-XX.hap1.chrX.fasta
HG02922-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02922-XX/HG02922-XX.hap2.chrX.fasta
NA19443-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19443-E1/NA19443-E1.hap1.chrY.fasta
NA19443-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19443-E1/NA19443-E1.hap2.chrX.fasta
HG01192-T1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01192-T1/HG01192-T1.hap2.chrX.fasta
HG01192-T1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01192-T1/HG01192-T1.hap1.chrY.fasta
HG01109-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01109-E1/HG01109-E1.hap1.chrY.fasta
HG01109-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01109-E1/HG01109-E1.hap2.chrX.fasta
HG04115-R1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04115-R1/HG04115-R1.hap2.chrX.fasta
HG04115-R1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04115-R1/HG04115-R1.hap1.chrY.fasta
NA19159-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19159-XX/NA19159-XX.hap2.chrX.fasta
NA19159-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19159-XX/NA19159-XX.hap1.chrX.fasta
NA19036-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19036-XX/NA19036-XX.hap1.chrX.fasta
NA19036-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19036-XX/NA19036-XX.hap2.chrX.fasta
NA24631-UN.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA24631-UN/NA24631-UN.hap1.chrY.fasta
NA24631-UN.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA24631-UN/NA24631-UN.hap2.chrX.fasta
HG03654-Q2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03654-Q2/HG03654-Q2.hap1.chrY.fasta
HG03654-Q2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03654-Q2/HG03654-Q2.hap2.chrX.fasta
HG00320-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00320-XX/HG00320-XX.hap1.chrX.fasta
HG00320-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00320-XX/HG00320-XX.hap2.chrX.fasta
HG04184-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04184-XX/HG04184-XX.hap2.chrX.fasta
HG04184-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG04184-XX/HG04184-XX.hap1.chrX.fasta
HG00290-N1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00290-N1/HG00290-N1.hap1.chrY.fasta
HG00290-N1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00290-N1/HG00290-N1.hap2.chrX.fasta
HG01252-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01252-E1/HG01252-E1.hap1.chrY.fasta
HG01252-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01252-E1/HG01252-E1.hap2.chrX.fasta
HG03139-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03139-E1/HG03139-E1.hap2.chrX.fasta
HG03139-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03139-E1/HG03139-E1.hap1.chrY.fasta
HG03669-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03669-XX/HG03669-XX.hap1.chrX.fasta
HG03669-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03669-XX/HG03669-XX.hap2.chrX.fasta
HG02647-A1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02647-A1/HG02647-A1.hap1.chrY.fasta
HG02647-A1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02647-A1/HG02647-A1.hap2.chrX.fasta
NA20905-J2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20905-J2/NA20905-J2.hap2.chrX.fasta
NA20905-J2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20905-J2/NA20905-J2.hap1.chrY.fasta
HG03521-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03521-E1/HG03521-E1.hap1.chrY.fasta
HG03521-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03521-E1/HG03521-E1.hap2.chrX.fasta
HG00706-O2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00706-O2/HG00706-O2.hap2.chrX.fasta
HG00706-O2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00706-O2/HG00706-O2.hap1.chrY.fasta
NA18612-C2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18612-C2/NA18612-C2.hap2.chrX.fasta
NA18612-C2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18612-C2/NA18612-C2.hap1.chrY.fasta
NA21106-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA21106-XX/NA21106-XX.hap2.chrX.fasta
NA21106-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA21106-XX/NA21106-XX.hap1.chrX.fasta
HG03369-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03369-XX/HG03369-XX.hap1.chrX.fasta
HG03369-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03369-XX/HG03369-XX.hap2.chrX.fasta
NA19131-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19131-XX/NA19131-XX.hap2.chrX.fasta
NA19131-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19131-XX/NA19131-XX.hap1.chrX.fasta
HG01975-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01975-XX/HG01975-XX.hap2.chrX.fasta
HG01975-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01975-XX/HG01975-XX.hap1.chrX.fasta
HG01784-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01784-XX/HG01784-XX.hap2.chrX.fasta
HG01784-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01784-XX/HG01784-XX.hap1.chrX.fasta
NA20850-R1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20850-R1/NA20850-R1.hap2.chrX.fasta
NA20850-R1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA20850-R1/NA20850-R1.hap1.chrY.fasta
HG00408-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00408-XX/HG00408-XX.hap1.chrX.fasta
HG00408-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00408-XX/HG00408-XX.hap2.chrX.fasta
HG03239-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03239-XX/HG03239-XX.hap2.chrX.fasta
HG03239-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03239-XX/HG03239-XX.hap1.chrX.fasta
HG00253-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00253-XX/HG00253-XX.hap2.chrX.fasta
HG00253-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00253-XX/HG00253-XX.hap1.chrX.fasta
HG02984-A0.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02984-A0/HG02984-A0.hap2.chrX.fasta
HG02984-A0.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02984-A0/HG02984-A0.hap1.chrY.fasta
HG00738-R1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00738-R1/HG00738-R1.hap2.chrX.fasta
HG00738-R1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00738-R1/HG00738-R1.hap1.chrY.fasta
NA18570-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18570-XX/NA18570-XX.hap1.chrX.fasta
NA18570-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18570-XX/NA18570-XX.hap2.chrX.fasta
NA19835-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19835-XX/NA19835-XX.hap2.chrX.fasta
NA19835-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19835-XX/NA19835-XX.hap1.chrX.fasta
HG01993-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01993-XX/HG01993-XX.hap1.chrX.fasta
HG01993-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01993-XX/HG01993-XX.hap2.chrX.fasta
HG03579-G2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03579-G2/HG03579-G2.hap1.chrY.fasta
HG03579-G2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03579-G2/HG03579-G2.hap2.chrX.fasta
HG00733-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00733-XX/HG00733-XX.hap2.chrX.fasta
HG00733-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00733-XX/HG00733-XX.hap1.chrX.fasta
HG02293-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02293-XX/HG02293-XX.hap1.chrX.fasta
HG02293-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02293-XX/HG02293-XX.hap2.chrX.fasta
HG00639-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00639-XX/HG00639-XX.hap1.chrX.fasta
HG00639-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00639-XX/HG00639-XX.hap2.chrX.fasta
HG02155-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02155-XX/HG02155-XX.hap2.chrX.fasta
HG02155-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02155-XX/HG02155-XX.hap1.chrX.fasta
HG00350-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00350-XX/HG00350-XX.hap2.chrX.fasta
HG00350-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG00350-XX/HG00350-XX.hap1.chrX.fasta
NA18976-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18976-XX/NA18976-XX.hap1.chrX.fasta
NA18976-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA18976-XX/NA18976-XX.hap2.chrX.fasta
HG01071-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01071-XX/HG01071-XX.hap1.chrX.fasta
HG01071-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01071-XX/HG01071-XX.hap2.chrX.fasta
HG02683-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02683-XX/HG02683-XX.hap2.chrX.fasta
HG02683-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02683-XX/HG02683-XX.hap1.chrX.fasta
HG01175-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01175-XX/HG01175-XX.hap2.chrX.fasta
HG01175-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01175-XX/HG01175-XX.hap1.chrX.fasta
HG01099-G2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01099-G2/HG01099-G2.hap1.chrY.fasta
HG01099-G2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01099-G2/HG01099-G2.hap2.chrX.fasta
NA24385-J1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA24385-J1/NA24385-J1.hap1.chrY.fasta
NA24385-J1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA24385-J1/NA24385-J1.hap2.chrX.fasta
HG02056-O2.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02056-O2/HG02056-O2.hap1.chrY.fasta
HG02056-O2.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02056-O2/HG02056-O2.hap2.chrX.fasta
HG01884-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01884-XX/HG01884-XX.hap1.chrX.fasta
HG01884-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01884-XX/HG01884-XX.hap2.chrX.fasta
HG02015-O1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02015-O1/HG02015-O1.hap2.chrX.fasta
HG02015-O1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02015-O1/HG02015-O1.hap1.chrY.fasta
NA19468-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19468-XX/NA19468-XX.hap2.chrX.fasta
NA19468-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/NA19468-XX/NA19468-XX.hap1.chrX.fasta
HG02451-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02451-XX/HG02451-XX.hap2.chrX.fasta
HG02451-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02451-XX/HG02451-XX.hap1.chrX.fasta
HG02615-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02615-XX/HG02615-XX.hap1.chrX.fasta
HG02615-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02615-XX/HG02615-XX.hap2.chrX.fasta
HG02514-O1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02514-O1/HG02514-O1.hap2.chrX.fasta
HG02514-O1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG02514-O1/HG02514-O1.hap1.chrY.fasta
HG01255-J1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01255-J1/HG01255-J1.hap2.chrX.fasta
HG01255-J1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01255-J1/HG01255-J1.hap1.chrY.fasta
HG03098-E1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03098-E1/HG03098-E1.hap1.chrY.fasta
HG03098-E1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03098-E1/HG03098-E1.hap2.chrX.fasta
HG03804-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03804-XX/HG03804-XX.hap1.chrX.fasta
HG03804-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03804-XX/HG03804-XX.hap2.chrX.fasta
HG01433-J1.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01433-J1/HG01433-J1.hap1.chrY.fasta
HG01433-J1.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01433-J1/HG01433-J1.hap2.chrX.fasta
HG03742-NO.hap1.chrY	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03742-NO/HG03742-NO.hap1.chrY.fasta
HG03742-NO.hap2.chrX	male	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03742-NO/HG03742-NO.hap2.chrX.fasta
HG01978-XX.hap2.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01978-XX/HG01978-XX.hap2.chrX.fasta
HG01978-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG01978-XX/HG01978-XX.hap1.chrX.fasta
HG03583-XX.hap1.chrX	female	/gpfs/project/projects/medbioinf/projects/cubi/projects/chrom-y-extended/smk-workdir/00-extract/seq_short_names/HG03583-XX/HG03583-XX.hap1.chrX.fasta
